gene_callers_id	source	accession	function	e_value
1895	KeggGhostKoala	K01126	 E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	0
2113	KeggGhostKoala	K01129	 dgt; dGTPase [EC:3.1.5.1]	0
2774	KeggGhostKoala	K01142	 E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]	0
2626	KeggGhostKoala	K01151	 nfo; deoxyribonuclease IV [EC:3.1.21.2]	0
374	KeggGhostKoala	K01153		0
377	KeggGhostKoala	K01154		0
379	KeggGhostKoala	K01154		0
3339	KeggGhostKoala	K01154		0
230	KeggGhostKoala	K01156		0
3914	KeggGhostKoala	K01159	 ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]	0
1150	KeggGhostKoala	K01163		0
538	KeggGhostKoala	K01173	 ENDOG; endonuclease G, mitochondrial	0
2077	KeggGhostKoala	K01176	 AMY, amyA, malS; alpha-amylase [EC:3.2.1.1]	0
320	KeggGhostKoala	K01181		0
1913	KeggGhostKoala	K01183	 E3.2.1.14; chitinase [EC:3.2.1.14]	0
450	KeggGhostKoala	K01185		0
393	KeggGhostKoala	K01186	 NEU1; sialidase-1 [EC:3.2.1.18]	0
93	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
98	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
118	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
902	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
1364	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
1405	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
1744	KeggGhostKoala	K01187	 malZ; alpha-glucosidase [EC:3.2.1.20]	0
139	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
402	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
776	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
853	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
864	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
1166	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
1352	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
1520	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
1605	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
1780	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
2060	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
3308	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
3419	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
3494	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
3782	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
4379	KeggGhostKoala	K01190	 lacZ; beta-galactosidase [EC:3.2.1.23]	0
397	KeggGhostKoala	K01192	 E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]	0
2385	KeggGhostKoala	K01197	 hya; hyaluronoglucosaminidase [EC:3.2.1.35]	0
3915	KeggGhostKoala	K01200	 pulA; pullulanase [EC:3.2.1.41]	0
1127	KeggGhostKoala	K01201	 GBA, srfJ; glucosylceramidase [EC:3.2.1.45]	0
944	KeggGhostKoala	K01205	 NAGLU; alpha-N-acetylglucosaminidase [EC:3.2.1.50]	0
1486	KeggGhostKoala	K01205	 NAGLU; alpha-N-acetylglucosaminidase [EC:3.2.1.50]	0
7	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
253	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
539	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
800	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
1165	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
1887	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
4174	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
4178	KeggGhostKoala	K01206	 FUCA; alpha-L-fucosidase [EC:3.2.1.51]	0
322	KeggGhostKoala	K01209	 abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]	0
537	KeggGhostKoala	K01209	 abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]	0
839	KeggGhostKoala	K01209	 abfA; alpha-N-arabinofuranosidase [EC:3.2.1.55]	0
2076	KeggGhostKoala	K01224		0
330	KeggGhostKoala	K01235		0
3005	KeggGhostKoala	K01241	 amn; AMP nucleosidase [EC:3.2.2.4]	0
1574	KeggGhostKoala	K01243	 mtnN, mtn, pfs; adenosylhomocysteine nucleosidase [EC:3.2.2.9]	0
1524	KeggGhostKoala	K01246	 tag; DNA-3-methyladenine glycosylase I [EC:3.2.2.20]	0
1914	KeggGhostKoala	K01256	 pepN; aminopeptidase N [EC:3.4.11.2]	0
4003	KeggGhostKoala	K01258		0
1476	KeggGhostKoala	K01262		0
2126	KeggGhostKoala	K01262		0
2389	KeggGhostKoala	K01262		0
1437	KeggGhostKoala	K01265		0
2971	KeggGhostKoala	K01265		0
1015	KeggGhostKoala	K01270	 pepD; dipeptidase D [EC:3.4.13.-]	0
2558	KeggGhostKoala	K01270	 pepD; dipeptidase D [EC:3.4.13.-]	0
2326	KeggGhostKoala	K01277		0
710	KeggGhostKoala	K01278	 DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]	0
1079	KeggGhostKoala	K01278	 DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]	0
1712	KeggGhostKoala	K01278	 DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]	0
1600	KeggGhostKoala	K01284		0
2803	KeggGhostKoala	K01284		0
3139	KeggGhostKoala	K01284		0
1261	KeggGhostKoala	K01304		0
2860	KeggGhostKoala	K01338	 lon; ATP-dependent Lon protease [EC:3.4.21.53]	0
3452	KeggGhostKoala	K01358	 clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	0
711	KeggGhostKoala	K01372		0
2904	KeggGhostKoala	K01372		0
2972	KeggGhostKoala	K01409		0
499	KeggGhostKoala	K01424	 E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]	0
3729	KeggGhostKoala	K01424	 E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]	0
691	KeggGhostKoala	K01425	 glsA, GLS; glutaminase [EC:3.5.1.2]	0
2120	KeggGhostKoala	K01425	 glsA, GLS; glutaminase [EC:3.5.1.2]	0
735	KeggGhostKoala	K01433	 purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	0
2204	KeggGhostKoala	K01438	 argE; acetylornithine deacetylase [EC:3.5.1.16]	0
591	KeggGhostKoala	K01442	 E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	0
3499	KeggGhostKoala	K01442	 E3.5.1.24; choloylglycine hydrolase [EC:3.5.1.24]	0
301	KeggGhostKoala	K01443	 nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	0
403	KeggGhostKoala	K01443	 nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	0
361	KeggGhostKoala	K01448	 E3.5.1.28B, amiA, amiB, amiC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	0
490	KeggGhostKoala	K01448	 E3.5.1.28B, amiA, amiB, amiC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	0
529	KeggGhostKoala	K01462		0
2428	KeggGhostKoala	K01465	 URA4, pyrC; dihydroorotase [EC:3.5.2.3]	0
3344	KeggGhostKoala	K01468	 hutI, AMDHD1; imidazolonepropionase [EC:3.5.2.7]	0
1415	KeggGhostKoala	K01470	 E3.5.2.10; creatinine amidohydrolase [EC:3.5.2.10]	0
2947	KeggGhostKoala	K01476	 E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]	0
2518	KeggGhostKoala	K01489	 cdd, CDA; cytidine deaminase [EC:3.5.4.5]	0
4346	KeggGhostKoala	K01491	 folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	0
2801	KeggGhostKoala	K01493	 comEB; dCMP deaminase [EC:3.5.4.12]	0
1097	KeggGhostKoala	K01495	 GCH1, folE; GTP cyclohydrolase IA [EC:3.5.4.16]	0
2114	KeggGhostKoala	K01520	 dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]	0
3857	KeggGhostKoala	K01524	 ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	0
3890	KeggGhostKoala	K01533		0
2646	KeggGhostKoala	K01534		0
1957	KeggGhostKoala	K01537		0
2961	KeggGhostKoala	K01546	 kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	0
2960	KeggGhostKoala	K01547	 kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]	0
2959	KeggGhostKoala	K01548	 kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	0
1064	KeggGhostKoala	K01572	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	0
2650	KeggGhostKoala	K01572	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	0
2718	KeggGhostKoala	K01572	 oadB; oxaloacetate decarboxylase, beta subunit [EC:4.1.1.3]	0
3774	KeggGhostKoala	K01579	 panD; aspartate 1-decarboxylase [EC:4.1.1.11]	0
692	KeggGhostKoala	K01580	 E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]	0
2038	KeggGhostKoala	K01585	 speA; arginine decarboxylase [EC:4.1.1.19]	0
554	KeggGhostKoala	K01586	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	0
728	KeggGhostKoala	K01586	 lysA; diaminopimelate decarboxylase [EC:4.1.1.20]	0
2122	KeggGhostKoala	K01588	 purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	0
260	KeggGhostKoala	K01591	 pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	0
3800	KeggGhostKoala	K01599	 hemE, UROD; uroporphyrinogen decarboxylase [EC:4.1.1.37]	0
502	KeggGhostKoala	K01609	 trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]	0
1592	KeggGhostKoala	K01610	 E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]	0
966	KeggGhostKoala	K01613	 psd, PISD; phosphatidylserine decarboxylase [EC:4.1.1.65]	0
1846	KeggGhostKoala	K01619	 deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]	0
787	KeggGhostKoala	K01620	 ltaE; threonine aldolase [EC:4.1.2.48]	0
2295	KeggGhostKoala	K01624	 FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]	0
3937	KeggGhostKoala	K01625	 eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]	0
4195	KeggGhostKoala	K01627	 kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	0
1343	KeggGhostKoala	K01629	 rhaD; rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	0
355	KeggGhostKoala	K01633	 folB; 7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]	0
1175	KeggGhostKoala	K01638	 aceB, glcB; malate synthase [EC:2.3.3.9]	0
477	KeggGhostKoala	K01639	 E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]	0
1050	KeggGhostKoala	K01647	 CS, gltA; citrate synthase [EC:2.3.3.1]	0
2316	KeggGhostKoala	K01649	 leuA, IMS; 2-isopropylmalate synthase [EC:2.3.3.13]	0
2713	KeggGhostKoala	K01652	 E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	0
2714	KeggGhostKoala	K01653	 E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]	0
505	KeggGhostKoala	K01657	 trpE; anthranilate synthase component I [EC:4.1.3.27]	0
504	KeggGhostKoala	K01658	 trpG; anthranilate synthase component II [EC:4.1.3.27]	0
2611	KeggGhostKoala	K01661	 menB; naphthoate synthase [EC:4.1.3.36]	0
826	KeggGhostKoala	K01662	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	0
3968	KeggGhostKoala	K01662	 dxs; 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]	0
4330	KeggGhostKoala	K01665	 pabB; para-aminobenzoate synthetase component I [EC:2.6.1.85]	0
3355	KeggGhostKoala	K01673	 cynT, can; carbonic anhydrase [EC:4.2.1.1]	0
943	KeggGhostKoala	K01676	 E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]	0
1048	KeggGhostKoala	K01681	 ACO, acnA; aconitate hydratase [EC:4.2.1.3]	0
3934	KeggGhostKoala	K01685	 uxaA; altronate hydrolase [EC:4.2.1.7]	0
1903	KeggGhostKoala	K01686	 uxuA; mannonate dehydratase [EC:4.2.1.8]	0
3916	KeggGhostKoala	K01686	 uxuA; mannonate dehydratase [EC:4.2.1.8]	0
2712	KeggGhostKoala	K01687	 ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]	0
1503	KeggGhostKoala	K01689	 ENO, eno; enolase [EC:4.2.1.11]	0
2815	KeggGhostKoala	K01689	 ENO, eno; enolase [EC:4.2.1.11]	0
500	KeggGhostKoala	K01695	 trpA; tryptophan synthase alpha chain [EC:4.2.1.20]	0
506	KeggGhostKoala	K01696	 trpB; tryptophan synthase beta chain [EC:4.2.1.20]	0
2317	KeggGhostKoala	K01703	 leuC, IPMI-L; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]	0
2318	KeggGhostKoala	K01704	 leuD, IPMI-S; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	0
2909	KeggGhostKoala	K01709	 rfbG; CDP-glucose 4,6-dehydratase [EC:4.2.1.45]	0
2596	KeggGhostKoala	K01710	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	0
3305	KeggGhostKoala	K01710	 E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]	0
639	KeggGhostKoala	K01711	 gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	0
2826	KeggGhostKoala	K01711	 gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	0
4241	KeggGhostKoala	K01711	 gmd, GMDS; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	0
3342	KeggGhostKoala	K01712	 hutU, UROC1; urocanate hydratase [EC:4.2.1.49]	0
2997	KeggGhostKoala	K01714	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	0
3725	KeggGhostKoala	K01714	 dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	0
1817	KeggGhostKoala	K01719	 hemD, UROS; uroporphyrinogen-III synthase [EC:4.2.1.75]	0
60	KeggGhostKoala	K01730	 ogl; oligogalacturonide lyase [EC:4.2.2.6]	0
2363	KeggGhostKoala	K01733	 thrC; threonine synthase [EC:4.2.3.1]	0
989	KeggGhostKoala	K01735	 aroB; 3-dehydroquinate synthase [EC:4.2.3.4]	0
2698	KeggGhostKoala	K01736	 aroC; chorismate synthase [EC:4.2.3.5]	0
2396	KeggGhostKoala	K01737	 queD, ptpS, PTS; 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	0
3426	KeggGhostKoala	K01738	 cysK; cysteine synthase A [EC:2.5.1.47]	0
3546	KeggGhostKoala	K01738	 cysK; cysteine synthase A [EC:2.5.1.47]	0
1420	KeggGhostKoala	K01740	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	0
3630	KeggGhostKoala	K01740	 metY; O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	0
707	KeggGhostKoala	K01744	 aspA; aspartate ammonia-lyase [EC:4.3.1.1]	0
1618	KeggGhostKoala	K01745	 hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]	0
3346	KeggGhostKoala	K01745	 hutH, HAL; histidine ammonia-lyase [EC:4.3.1.3]	0
2632	KeggGhostKoala	K01752	 E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]	0
695	KeggGhostKoala	K01754	 E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]	0
1536	KeggGhostKoala	K01755	 argH, ASL; argininosuccinate lyase [EC:4.3.2.1]	0
2249	KeggGhostKoala	K01756	 purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]	0
3811	KeggGhostKoala	K01759	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]	0
4062	KeggGhostKoala	K01759	 GLO1, gloA; lactoylglutathione lyase [EC:4.4.1.5]	0
2262	KeggGhostKoala	K01770	 ispF; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	0
828	KeggGhostKoala	K01775	 alr; alanine racemase [EC:5.1.1.1]	0
1548	KeggGhostKoala	K01776	 murI; glutamate racemase [EC:5.1.1.3]	0
3723	KeggGhostKoala	K01778	 dapF; diaminopimelate epimerase [EC:5.1.1.7]	0
1271	KeggGhostKoala	K01779	 racD; aspartate racemase [EC:5.1.1.13]	0
313	KeggGhostKoala	K01783	 rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]	0
704	KeggGhostKoala	K01784	 galE, GALE; UDP-glucose 4-epimerase [EC:5.1.3.2]	0
1400	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
2509	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
2512	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
4150	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
4337	KeggGhostKoala	K01785	 galM, GALM; aldose 1-epimerase [EC:5.1.3.3]	0
476	KeggGhostKoala	K01787	 RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0
635	KeggGhostKoala	K01790	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	0
2594	KeggGhostKoala	K01790	 rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]	0
3044	KeggGhostKoala	K01791	 wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	0
3818	KeggGhostKoala	K01791	 wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	0
2505	KeggGhostKoala	K01804	 araA; L-arabinose isomerase [EC:5.3.1.4]	0
632	KeggGhostKoala	K01805	 xylA; xylose isomerase [EC:5.3.1.5]	0
2502	KeggGhostKoala	K01808	 rpiB; ribose 5-phosphate isomerase B [EC:5.3.1.6]	0
790	KeggGhostKoala	K01809	 manA, MPI; mannose-6-phosphate isomerase [EC:5.3.1.8]	0
485	KeggGhostKoala	K01810	 GPI, pgi; glucose-6-phosphate isomerase [EC:5.3.1.9]	0
272	KeggGhostKoala	K01811		0
3805	KeggGhostKoala	K01811		0
3953	KeggGhostKoala	K01812	 uxaC; glucuronate isomerase [EC:5.3.1.12]	0
1341	KeggGhostKoala	K01813	 rhaA; L-rhamnose isomerase [EC:5.3.1.14]	0
733	KeggGhostKoala	K01814	 hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	0
878	KeggGhostKoala	K01815	 kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	0
1729	KeggGhostKoala	K01815	 kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]	0
501	KeggGhostKoala	K01817	 trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]	0
2068	KeggGhostKoala	K01818	 fucI; L-fucose/D-arabinose isomerase [EC:5.3.1.25 5.3.1.3]	0
977	KeggGhostKoala	K01834	 PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	0
4029	KeggGhostKoala	K01835	 pgm; phosphoglucomutase [EC:5.4.2.2]	0
317	KeggGhostKoala	K01840	 manB; phosphomannomutase [EC:5.4.2.8]	0
3192	KeggGhostKoala	K01841	 pepM; phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	0
3651	KeggGhostKoala	K01843	 kamA; lysine 2,3-aminomutase [EC:5.4.3.2]	0
3316	KeggGhostKoala	K01847	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	0
3317	KeggGhostKoala	K01847	 MUT; methylmalonyl-CoA mutase [EC:5.4.99.2]	0
1677	KeggGhostKoala	K01854	 glf; UDP-galactopyranose mutase [EC:5.4.99.9]	0
2769	KeggGhostKoala	K01858	 INO1, ISYNA1; myo-inositol-1-phosphate synthase [EC:5.5.1.4]	0
1821	KeggGhostKoala	K01866	 YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]	0
3429	KeggGhostKoala	K01867	 WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]	0
531	KeggGhostKoala	K01868	 TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]	0
1778	KeggGhostKoala	K01869	 LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]	0
3940	KeggGhostKoala	K01870	 IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]	0
997	KeggGhostKoala	K01872	 AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]	0
2735	KeggGhostKoala	K01873	 VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]	0
1563	KeggGhostKoala	K01874	 MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]	0
4130	KeggGhostKoala	K01875	 SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]	0
2896	KeggGhostKoala	K01876	 DARS, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]	0
14	KeggGhostKoala	K01880	 GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]	0
3011	KeggGhostKoala	K01881	 PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]	0
1617	KeggGhostKoala	K01883	 CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]	0
2195	KeggGhostKoala	K01885	 EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]	0
644	KeggGhostKoala	K01886	 QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]	0
1696	KeggGhostKoala	K01887	 RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]	0
4326	KeggGhostKoala	K01889	 FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	0
3163	KeggGhostKoala	K01890	 FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	0
3384	KeggGhostKoala	K01892	 HARS, hisS; histidyl-tRNA synthetase [EC:6.1.1.21]	0
2251	KeggGhostKoala	K01893	 NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]	0
1219	KeggGhostKoala	K01895	 ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]	0
351	KeggGhostKoala	K01897	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]	0
716	KeggGhostKoala	K01897	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]	0
2205	KeggGhostKoala	K01897	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]	0
3894	KeggGhostKoala	K01897	 ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]	0
2608	KeggGhostKoala	K01911	 menE; O-succinylbenzoic acid--CoA ligase [EC:6.2.1.26]	0
661	KeggGhostKoala	K01912	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	0
1642	KeggGhostKoala	K01912	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	0
2292	KeggGhostKoala	K01912	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	0
2469	KeggGhostKoala	K01912	 paaK; phenylacetate-CoA ligase [EC:6.2.1.30]	0
390	KeggGhostKoala	K01914	 asnA; aspartate--ammonia ligase [EC:6.3.1.1]	0
3201	KeggGhostKoala	K01915	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	0
3718	KeggGhostKoala	K01915	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	0
4199	KeggGhostKoala	K01915	 glnA, GLUL; glutamine synthetase [EC:6.3.1.2]	0
3773	KeggGhostKoala	K01918	 panC; pantoate--beta-alanine ligase [EC:6.3.2.1]	0
3548	KeggGhostKoala	K01919	 gshA; glutamate--cysteine ligase [EC:6.3.2.2]	0
1188	KeggGhostKoala	K01921	 ddl; D-alanine-D-alanine ligase [EC:6.3.2.4]	0
2704	KeggGhostKoala	K01923	 purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	0
2100	KeggGhostKoala	K01924	 murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	0
2103	KeggGhostKoala	K01925	 murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	0
2260	KeggGhostKoala	K01926		0
2105	KeggGhostKoala	K01928	 murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	0
1146	KeggGhostKoala	K01929	 murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	0
263	KeggGhostKoala	K01933	 purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	0
2799	KeggGhostKoala	K01934	 MTHFS; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	0
3717	KeggGhostKoala	K01935	 bioD; dethiobiotin synthetase [EC:6.3.3.3]	0
3046	KeggGhostKoala	K01937	 pyrG, CTPS; CTP synthase [EC:6.3.4.2]	0
3882	KeggGhostKoala	K01938	 fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]	0
2329	KeggGhostKoala	K01939	 purA, ADSS; adenylosuccinate synthase [EC:6.3.4.4]	0
1337	KeggGhostKoala	K01940	 argG, ASS1; argininosuccinate synthase [EC:6.3.4.5]	0
1713	KeggGhostKoala	K01945	 purD; phosphoribosylamine--glycine ligase [EC:6.3.4.13]	0
2551	KeggGhostKoala	K01950	 E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	0
